cdscod;cds;studente;avg_voto;num_esami;max;min;diff_day;diff_day_norm;avg_voto_norm;num_esami_norm;studente;ratio
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;008FAB488D6CB3D41FB52F7A4DA676EF8544625D;28,66666667;11;25/07/2017;09/02/2017;166;0,357758621;0,955555556;0,407407407;008FAB488D6CB3D41FB52F7A4DA676EF8544625D;0,608604725
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;CA98BED779E8DAE747513DF396202709FFF63489;29,57142857;10;11/07/2017;18/01/2017;174;0,375;0,985714286;0,37037037;CA98BED779E8DAE747513DF396202709FFF63489;0,608597884
F0901D;[F0901D] BIOTECNOLOGIE MEDICHE;94353D75BBBBB9695E2A569DA8ED24D0830F8B18;29,44444444;10;13/07/2017;25/01/2017;169;0,364224138;0,981481481;0,37037037;94353D75BBBBB9695E2A569DA8ED24D0830F8B18;0,608477011
E1803M;[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI;1B2B9349706D3B52A622539B61E12C7B47CE8BDE;30;7;07/09/2017;23/06/2017;76;0,163793103;1;0,259259259;1B2B9349706D3B52A622539B61E12C7B47CE8BDE;0,60839719
E3101Q;[E3101Q] INFORMATICA;AC7D4A21441DBE7ECBD5AEFD4F0411B724FFF528;28,75;14;14/09/2017;24/01/2017;233;0,502155172;0,958333333;0,518518519;AC7D4A21441DBE7ECBD5AEFD4F0411B724FFF528;0,608237548
F0901D;[F0901D] BIOTECNOLOGIE MEDICHE;8959ACAFE5468C84003850CF1E8B91AAC330F5CE;28,55555556;15;25/09/2017;25/01/2017;243;0,523706897;0,951851852;0,555555556;8959ACAFE5468C84003850CF1E8B91AAC330F5CE;0,608229566
H4101D;[H4101D] MEDICINA E CHIRURGIA;3799E5B580263DAAB1F0810FE919EE5BAAE7CC10;29,71428571;10;13/07/2017;13/01/2017;181;0,390086207;0,99047619;0,37037037;3799E5B580263DAAB1F0810FE919EE5BAAE7CC10;0,608185094
H4101D;[H4101D] MEDICINA E CHIRURGIA;C5A90727214590EEB745E1DDEDD8DE2D6041819D;29,71428571;10;13/07/2017;13/01/2017;181;0,390086207;0,99047619;0,37037037;C5A90727214590EEB745E1DDEDD8DE2D6041819D;0,608185094
581;[581] GIURISPRUDENZA;781EDCAA93185F3CF1B81EBC874C167DCC52FC5D;29,5;12;07/07/2017;28/11/2016;221;0,476293103;0,983333333;0,444444444;781EDCAA93185F3CF1B81EBC874C167DCC52FC5D;0,608045977
H4101D;[H4101D] MEDICINA E CHIRURGIA;318867DD5CE5CF29C44C6F444D055273AFBD9D47;29,5;10;18/07/2017;26/01/2017;173;0,372844828;0,983333333;0,37037037;318867DD5CE5CF29C44C6F444D055273AFBD9D47;0,607806513
E3001Q;[E3001Q] FISICA;366BC0A88F0B57EC1F848E7851357E5EB1C2DC80;29,85714286;12;22/09/2017;31/01/2017;234;0,504310345;0,995238095;0,444444444;366BC0A88F0B57EC1F848E7851357E5EB1C2DC80;0,607772304
E3101Q;[E3101Q] INFORMATICA;48237DB51F9197BF8ECC3076E0B12EE24F6B0B5F;28,875;11;19/07/2017;24/01/2017;176;0,379310345;0,9625;0,407407407;48237DB51F9197BF8ECC3076E0B12EE24F6B0B5F;0,607686782
F7702M;[F7702M] MARKETING E MERCATI GLOBALI;085384B3977004A47BECA4D9C7B34E8EC0634032;27,25;17;20/09/2017;25/01/2017;238;0,512931034;0,908333333;0,62962963;085384B3977004A47BECA4D9C7B34E8EC0634032;0,607503193
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;640334D34F8722307C5201FBF6C8A15C1E95BDB6;29;14;23/09/2017;24/01/2017;242;0,521551724;0,966666667;0,518518519;640334D34F8722307C5201FBF6C8A15C1E95BDB6;0,607375479
H4101D;[H4101D] MEDICINA E CHIRURGIA;72E9491CA36A2C4D88A4ECE4447E6CD975FF22FD;30;12;07/09/2017;10/01/2017;240;0,517241379;1;0,444444444;72E9491CA36A2C4D88A4ECE4447E6CD975FF22FD;0,607279693
H4101D;[H4101D] MEDICINA E CHIRURGIA;C6941414AF415D8298B81F2525EF4569C597CB2F;30;12;07/09/2017;10/01/2017;240;0,517241379;1;0,444444444;C6941414AF415D8298B81F2525EF4569C597CB2F;0,607279693
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;4D20EA88C699C5ADB9CD68CAEB748B6CD9D1FE0E;29,75;9;12/06/2017;09/01/2017;154;0,331896552;0,991666667;0,333333333;4D20EA88C699C5ADB9CD68CAEB748B6CD9D1FE0E;0,607183908
F0802Q;[F0802Q] BIOTECNOLOGIE INDUSTRIALI;4C59753939ADE91C14090CDD94167376C95F1196;29;10;16/06/2017;13/01/2017;154;0,331896552;0,966666667;0,37037037;4C59753939ADE91C14090CDD94167376C95F1196;0,607056194
H4101D;[H4101D] MEDICINA E CHIRURGIA;72BC8DFCC800305A1D1D193A5EC6B888CB903A72;29,16666667;15;29/09/2017;10/01/2017;262;0,564655172;0,972222222;0,555555556;72BC8DFCC800305A1D1D193A5EC6B888CB903A72;0,60704023
H4601D;[H4601D] ODONTOIATRIA E PROTESI DENTARIA;767F340CE3C18A82E57AAD21FD4A6EF5C1ECC971;29,25;10;25/07/2017;10/02/2017;165;0,355603448;0,975;0,37037037;767F340CE3C18A82E57AAD21FD4A6EF5C1ECC971;0,606832695
F0601Q;[F0601Q] BIOLOGIA;F7A874E80D6C7E04D6F960B5BDBFB4E3C879FA06;28,16666667;18;27/10/2017;27/01/2017;273;0,588362069;0,938888889;0,666666667;F7A874E80D6C7E04D6F960B5BDBFB4E3C879FA06;0,606657088
H4101D;[H4101D] MEDICINA E CHIRURGIA;601836FB8A9DDB60A02C25D6F7F618F15EFA7C7D;29,71428571;10;17/07/2017;13/01/2017;185;0,398706897;0,99047619;0,37037037;601836FB8A9DDB60A02C25D6F7F618F15EFA7C7D;0,60658867
H4101D;[H4101D] MEDICINA E CHIRURGIA;70B78EB20E9297C4746736AC36D2A0BF2E30872C;28,16666667;17;29/09/2017;10/01/2017;262;0,564655172;0,938888889;0,62962963;70B78EB20E9297C4746736AC36D2A0BF2E30872C;0,606497446
H4101D;[H4101D] MEDICINA E CHIRURGIA;95FC4448B033DE5532CB749A6519F90F5C637024;28,6;16;29/09/2017;11/01/2017;261;0,5625;0,953333333;0,592592593;95FC4448B033DE5532CB749A6519F90F5C637024;0,606296296
H4101D;[H4101D] MEDICINA E CHIRURGIA;BF3DCC1081873904991337D795047CA0CCE02FA1;27,5;17;14/09/2017;11/01/2017;246;0,530172414;0,916666667;0,62962963;BF3DCC1081873904991337D795047CA0CCE02FA1;0,606242018
F7701M;[F7701M] SCIENZE ECONOMICO-AZIENDALI;E04C6A0C189B2837C075E74A973E647CEBC04518;27,4;13;18/07/2017;23/01/2017;176;0,379310345;0,913333333;0,481481481;E04C6A0C189B2837C075E74A973E647CEBC04518;0,606091954
F5401Q;[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE;2EEB0BD58E2E34AB56F3DB228BAAA46E89B9B735;29,75;12;22/09/2017;31/01/2017;234;0,504310345;0,991666667;0,444444444;2EEB0BD58E2E34AB56F3DB228BAAA46E89B9B735;0,60598659
F7701M;[F7701M] SCIENZE ECONOMICO-AZIENDALI;F231D71D224B9D9983FA0085E011B01F5EF1BBA3;27,33333333;12;22/06/2017;23/01/2017;150;0,323275862;0,911111111;0,444444444;F231D71D224B9D9983FA0085E011B01F5EF1BBA3;0,605938697
E1802M;[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE;C424A0491FE8DE79F845FC948C5FD6DA1D417E07;28,375;11;14/07/2017;02/02/2017;162;0,349137931;0,945833333;0,407407407;C424A0491FE8DE79F845FC948C5FD6DA1D417E07;0,605499681
H4601D;[H4601D] ODONTOIATRIA E PROTESI DENTARIA;F001A843BBB1C65B8B15CBD9F44CE6C179D44770;29,42857143;11;04/07/2017;14/12/2016;202;0,435344828;0,980952381;0,407407407;F001A843BBB1C65B8B15CBD9F44CE6C179D44770;0,60549854
E1401A;[E1401A] SCIENZE DEI SERVIZI GIURIDICI;08FBF6F745F405ECA561E25A8FEA7EEA735AFE02;28,71428571;11;19/07/2017;25/01/2017;175;0,377155172;0,957142857;0,407407407;08FBF6F745F405ECA561E25A8FEA7EEA735AFE02;0,605447227
E3301M;[E3301M] ECONOMIA E COMMERCIO;16408B67DD6C6815C2ADFF25A51998B7F5559D69;28,5;11;17/07/2017;31/01/2017;167;0,359913793;0,95;0,407407407;16408B67DD6C6815C2ADFF25A51998B7F5559D69;0,605387931
F1801Q;[F1801Q] INFORMATICA;D6ED6F786BE7DBDEB255341D5BD06746C292A8BA;28,5;9;21/09/2017;12/06/2017;101;0,217672414;0,95;0,333333333;D6ED6F786BE7DBDEB255341D5BD06746C292A8BA;0,605387931
E3101Q;[E3101Q] INFORMATICA;0436CD6014672A4FF8D3FD257A67F0EA452802A0;29,375;10;17/07/2017;24/01/2017;174;0,375;0,979166667;0,37037037;0436CD6014672A4FF8D3FD257A67F0EA452802A0;0,605324074
F7501Q;[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO;93E271E4B27A04E6B5CC5B28359E8EF8FC470D4F;28,77777778;11;28/07/2017;31/01/2017;178;0,38362069;0,959259259;0,407407407;93E271E4B27A04E6B5CC5B28359E8EF8FC470D4F;0,605188378
H4101D;[H4101D] MEDICINA E CHIRURGIA;757951443EAE6BD62313C597FF5AB76C8E999B27;28,83333333;14;08/09/2017;10/01/2017;241;0,519396552;0,961111111;0,518518519;757951443EAE6BD62313C597FF5AB76C8E999B27;0,60515645
H4101D;[H4101D] MEDICINA E CHIRURGIA;AAD5BB01398973DDF33CBA07D8607C4F7A2F3960;29;10;04/07/2017;26/01/2017;159;0,342672414;0,966666667;0,37037037;AAD5BB01398973DDF33CBA07D8607C4F7A2F3960;0,605060664
F1801Q;[F1801Q] INFORMATICA;7EBED3802F062B9F8376C2242C699332C1E48FFF;29,875;11;15/09/2017;07/02/2017;220;0,474137931;0,995833333;0,407407407;7EBED3802F062B9F8376C2242C699332C1E48FFF;0,605036718
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;2DF88D062B67144FBD98F979CEF020DC0433C9CB;30;9;10/07/2017;19/01/2017;172;0,370689655;1;0,333333333;2DF88D062B67144FBD98F979CEF020DC0433C9CB;0,604885057
H4101D;[H4101D] MEDICINA E CHIRURGIA;C99ED7078FE4F29DE6005D1E197FF2D5ED91AC51;28,57142857;11;03/07/2017;13/01/2017;171;0,368534483;0,952380952;0,407407407;C99ED7078FE4F29DE6005D1E197FF2D5ED91AC51;0,604822341
F0802Q;[F0802Q] BIOTECNOLOGIE INDUSTRIALI;2A1E651261963A036C98D8C3D1B126D44E45B3E2;29,77777778;11;25/07/2017;20/12/2016;217;0,467672414;0,992592593;0,407407407;2A1E651261963A036C98D8C3D1B126D44E45B3E2;0,604733397
F1801Q;[F1801Q] INFORMATICA;C550C3F29AF2D13BF4A5E9D43A53DC8F082FA322;29,28571429;8;19/09/2017;12/06/2017;99;0,213362069;0,976190476;0,296296296;C550C3F29AF2D13BF4A5E9D43A53DC8F082FA322;0,604634191
H4101D;[H4101D] MEDICINA E CHIRURGIA;AC59607857E6C6F5E6A5F9424AE4595DFFB65DBF;28,8;14;29/09/2017;31/01/2017;241;0,519396552;0,96;0,518518519;AC59607857E6C6F5E6A5F9424AE4595DFFB65DBF;0,604600894
E3101Q;[E3101Q] INFORMATICA;A17D16F850FB66561CBB2BC12D90408AFEF7E055;29,375;10;19/07/2017;24/01/2017;176;0,379310345;0,979166667;0,37037037;A17D16F850FB66561CBB2BC12D90408AFEF7E055;0,604525862
581;[581] GIURISPRUDENZA;81CF609FE0ECDC97A56964066A2B9A6A2AC8D45E;29,92307692;18;19/07/2017;05/09/2016;317;0,683189655;0,997435897;0,666666667;81CF609FE0ECDC97A56964066A2B9A6A2AC8D45E;0,604321397
F0901D;[F0901D] BIOTECNOLOGIE MEDICHE;EFA416BDC840795729E534BD498B4601C55BAD04;28,42857143;15;29/09/2017;26/01/2017;246;0,530172414;0,947619048;0,555555556;EFA416BDC840795729E534BD498B4601C55BAD04;0,604317187
E1401A;[E1401A] SCIENZE DEI SERVIZI GIURIDICI;29661DFB416D91199A37729C9305057A0F2080EA;29,14285714;9;07/06/2017;24/01/2017;134;0,288793103;0,971428571;0,333333333;29661DFB416D91199A37729C9305057A0F2080EA;0,604248768
E3101Q;[E3101Q] INFORMATICA;1EC721BB2172E2E7D57F5DF6082F8D1A3AED134F;30;9;17/07/2017;24/01/2017;174;0,375;1;0,333333333;1EC721BB2172E2E7D57F5DF6082F8D1A3AED134F;0,604166667
E3101Q;[E3101Q] INFORMATICA;A19C9F7F1F07EE5B9D8E5F4CC68C810DA4294541;30;9;17/07/2017;24/01/2017;174;0,375;1;0,333333333;A19C9F7F1F07EE5B9D8E5F4CC68C810DA4294541;0,604166667
F1701Q;[F1701Q] FISICA;FC892E17726570739B522D18106CF4D63DFFA6BF;29,71428571;12;16/10/2017;21/02/2017;237;0,510775862;0,99047619;0,444444444;FC892E17726570739B522D18106CF4D63DFFA6BF;0,60395457
H4101D;[H4101D] MEDICINA E CHIRURGIA;EE596C27A051F13FD048DC6CE536A41525211E24;29,5;10;20/07/2017;18/01/2017;183;0,394396552;0,983333333;0,37037037;EE596C27A051F13FD048DC6CE536A41525211E24;0,603815453
E0201Q;[E0201Q] BIOTECNOLOGIE;B1D2A5EF6D01CC67A0915264BA09D237BB84FA36;29,28571429;9;30/06/2017;08/02/2017;142;0,306034483;0,976190476;0,333333333;B1D2A5EF6D01CC67A0915264BA09D237BB84FA36;0,603756158
H4101D;[H4101D] MEDICINA E CHIRURGIA;27B97B88860ADBF382C2480874A5523CDC3DA709;27,16666667;14;24/07/2017;11/01/2017;194;0,418103448;0,905555556;0,518518519;27B97B88860ADBF382C2480874A5523CDC3DA709;0,603639847
H4601D;[H4601D] ODONTOIATRIA E PROTESI DENTARIA;F74564266CD0D255CF659F28005E5D71E1BDC928;29,28571429;12;25/07/2017;14/12/2016;223;0,480603448;0,976190476;0,444444444;F74564266CD0D255CF659F28005E5D71E1BDC928;0,603516694
581;[581] GIURISPRUDENZA;BD5980900B10C9B44E3A28EA688B3C5ED74C2C7A;29,25;10;24/07/2017;31/01/2017;174;0,375;0,975;0,37037037;BD5980900B10C9B44E3A28EA688B3C5ED74C2C7A;0,603240741
F7701M;[F7701M] SCIENZE ECONOMICO-AZIENDALI;1DA3B677F53BBC96BFEC48F92576442EA53B0315;28;9;20/04/2017;26/01/2017;84;0,181034483;0,933333333;0,333333333;1DA3B677F53BBC96BFEC48F92576442EA53B0315;0,60316092
581;[581] GIURISPRUDENZA;0DEEC6609834B6DCF150D30E2EA5838AA6254651;29,33333333;12;13/07/2017;29/11/2016;226;0,487068966;0,977777778;0,444444444;0DEEC6609834B6DCF150D30E2EA5838AA6254651;0,602873563
H4101D;[H4101D] MEDICINA E CHIRURGIA;A25EE52393FDB681D856729748C81083B0F688DA;29,75;9;05/06/2017;21/12/2016;166;0,357758621;0,991666667;0,333333333;A25EE52393FDB681D856729748C81083B0F688DA;0,602873563
F0601Q;[F0601Q] BIOLOGIA;2262F9F0DC76840B584680A436F274740ECAABB3;28,45454545;14;11/09/2017;20/01/2017;234;0,504310345;0,948484848;0,518518519;2262F9F0DC76840B584680A436F274740ECAABB3;0,602754557
E2004P;[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE;0B34BE4111C931DF54B80E52D1FAB74F1A8135BC;29,6;10;27/07/2017;18/01/2017;190;0,409482759;0,986666667;0,37037037;0B34BE4111C931DF54B80E52D1FAB74F1A8135BC;0,602688378
F7701M;[F7701M] SCIENZE ECONOMICO-AZIENDALI;E3C37D0D4A040915E41AFDE08328AEC56EF0CA46;29,2;9;16/06/2017;26/01/2017;141;0,30387931;0,973333333;0,333333333;E3C37D0D4A040915E41AFDE08328AEC56EF0CA46;0,602686782
H4101D;[H4101D] MEDICINA E CHIRURGIA;C671ED7C0D22AF76CF1DC12DB99C7951C551127E;29,14285714;10;03/07/2017;13/01/2017;171;0,368534483;0,971428571;0,37037037;C671ED7C0D22AF76CF1DC12DB99C7951C551127E;0,602652344
F1801Q;[F1801Q] INFORMATICA;1466967A47F9C0B0693947723F8E93EF3BED8A8F;29,16666667;8;19/09/2017;12/06/2017;99;0,213362069;0,972222222;0,296296296;1466967A47F9C0B0693947723F8E93EF3BED8A8F;0,602650064
F1801Q;[F1801Q] INFORMATICA;908A0FEFBC8F29E3913D920C8881B17D657A769F;29,14285714;12;15/09/2017;07/02/2017;220;0,474137931;0,971428571;0,444444444;908A0FEFBC8F29E3913D920C8881B17D657A769F;0,602572523
F7702M;[F7702M] MARKETING E MERCATI GLOBALI;DC57FB649A28F9C9E8C93CABCCDB1D5CEF8112C3;28,33333333;14;21/09/2017;02/02/2017;231;0,497844828;0,944444444;0,518518519;DC57FB649A28F9C9E8C93CABCCDB1D5CEF8112C3;0,6024106
F7702M;[F7702M] MARKETING E MERCATI GLOBALI;5244F3B84731C3E465778697E9775FCB4F370461;29,28571429;9;21/06/2017;26/01/2017;146;0,314655172;0,976190476;0,333333333;5244F3B84731C3E465778697E9775FCB4F370461;0,602319376
F0901D;[F0901D] BIOTECNOLOGIE MEDICHE;2EB616F8A06ABA8A83B024E1F9E0AB853B700512;28,44444444;11;14/07/2017;23/01/2017;172;0,370689655;0,948148148;0,407407407;2EB616F8A06ABA8A83B024E1F9E0AB853B700512;0,602266922
E1401A;[E1401A] SCIENZE DEI SERVIZI GIURIDICI;6B833A6801396C8D2CBAEF6EDD264E6349F85070;29;10;10/07/2017;25/01/2017;166;0,357758621;0,966666667;0,37037037;6B833A6801396C8D2CBAEF6EDD264E6349F85070;0,602266922
F1701Q;[F1701Q] FISICA;7F83D21EC06AC0C58B45F3380CE42F2D2C626353;29;12;25/09/2017;21/02/2017;216;0,465517241;0,966666667;0,444444444;7F83D21EC06AC0C58B45F3380CE42F2D2C626353;0,60210728
E3101Q;[E3101Q] INFORMATICA;FAD9D49D8A53AEE3E02DBBC476022EFD7A347319;29,875;9;17/07/2017;24/01/2017;174;0,375;0,995833333;0,333333333;FAD9D49D8A53AEE3E02DBBC476022EFD7A347319;0,602083333
H4101D;[H4101D] MEDICINA E CHIRURGIA;53F893224B529E90B997A4CE4037CF1C192B922A;29,71428571;12;11/09/2017;13/01/2017;241;0,519396552;0,99047619;0,444444444;53F893224B529E90B997A4CE4037CF1C192B922A;0,602038862
H4101D;[H4101D] MEDICINA E CHIRURGIA;972528E0C700B27967A42C68F61F38093569041A;30;8;05/06/2017;11/01/2017;145;0,3125;1;0,296296296;972528E0C700B27967A42C68F61F38093569041A;0,601851852
H4101D;[H4101D] MEDICINA E CHIRURGIA;9BC13B00E64239AD02C20D2527A8DCAA82DDC456;30;8;05/06/2017;11/01/2017;145;0,3125;1;0,296296296;9BC13B00E64239AD02C20D2527A8DCAA82DDC456;0,601851852
H4101D;[H4101D] MEDICINA E CHIRURGIA;08A1F2C2791F1ADCFDCB763F642A6646D88B1C44;29,16666667;13;08/09/2017;10/01/2017;241;0,519396552;0,972222222;0,481481481;08A1F2C2791F1ADCFDCB763F642A6646D88B1C44;0,601811941
H4101D;[H4101D] MEDICINA E CHIRURGIA;E97C0E5990746365BB4D7D802F5F8DEF1417BC81;29,16666667;13;08/09/2017;10/01/2017;241;0,519396552;0,972222222;0,481481481;E97C0E5990746365BB4D7D802F5F8DEF1417BC81;0,601811941
581;[581] GIURISPRUDENZA;24A2DF5ADFA42A2FE5077CCBC408129E8FECB141;28,7;11;30/05/2017;28/11/2016;183;0,394396552;0,956666667;0,407407407;24A2DF5ADFA42A2FE5077CCBC408129E8FECB141;0,601696999
F7701M;[F7701M] SCIENZE ECONOMICO-AZIENDALI;5625DCAC63F62A99ED5E5136F97488EB23A1C3F2;27,16666667;16;21/09/2017;02/02/2017;231;0,497844828;0,905555556;0,592592593;5625DCAC63F62A99ED5E5136F97488EB23A1C3F2;0,601564496
F0901D;[F0901D] BIOTECNOLOGIE MEDICHE;C1D7ED8DF726308BF3E807D8574AF4D4DA688C3D;28,75;14;26/09/2017;24/01/2017;245;0,528017241;0,958333333;0,518518519;C1D7ED8DF726308BF3E807D8574AF4D4DA688C3D;0,601532567
F7701M;[F7701M] SCIENZE ECONOMICO-AZIENDALI;BA06BD7564B14C95117BBEF05FA679452013F15B;28,83333333;10;13/07/2017;02/02/2017;161;0,346982759;0,961111111;0,37037037;BA06BD7564B14C95117BBEF05FA679452013F15B;0,601484674
H4101D;[H4101D] MEDICINA E CHIRURGIA;70E8B0EFF32E1C6573A754C38772BD4FF4F3283E;29,75;9;29/06/2017;10/01/2017;170;0,36637931;0,991666667;0,333333333;70E8B0EFF32E1C6573A754C38772BD4FF4F3283E;0,601436782
F9201P;[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE;127347BC581E619AE18A9607617B6A87D934E847;28;15;20/09/2017;24/01/2017;239;0,515086207;0,933333333;0,555555556;127347BC581E619AE18A9607617B6A87D934E847;0,601364943
K0101D;[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE;34DBCC8846157A0BAD6358D7E93CB569E8CBD36B;28,5;14;22/09/2017;27/01/2017;238;0,512931034;0,95;0,518518519;34DBCC8846157A0BAD6358D7E93CB569E8CBD36B;0,601277139
H4101D;[H4101D] MEDICINA E CHIRURGIA;596EE3521C6E9D2D4470D65BFD61EB2DE25FAC16;29,66666667;12;08/09/2017;10/01/2017;241;0,519396552;0,988888889;0,444444444;596EE3521C6E9D2D4470D65BFD61EB2DE25FAC16;0,601245211
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;C4B4E7D9280E61FB509F5EB7495CBCA0DE910786;28,33333333;9;22/09/2017;09/06/2017;105;0,226293103;0,944444444;0,333333333;C4B4E7D9280E61FB509F5EB7495CBCA0DE910786;0,601173372
E1901R;[E1901R] SCIENZE DELL'EDUCAZIONE;F9A871C6AC2118EC2D14B0CD3241081C81778A66;25,8;21;04/10/2017;17/01/2017;260;0,560344828;0,86;0,777777778;F9A871C6AC2118EC2D14B0CD3241081C81778A66;0,600977011
H4101D;[H4101D] MEDICINA E CHIRURGIA;3AB9DA7F899F44B77BB34FA8A1DD18F261C4DE59;27,33333333;13;13/07/2017;10/01/2017;184;0,396551724;0,911111111;0,481481481;3AB9DA7F899F44B77BB34FA8A1DD18F261C4DE59;0,60083014
F7702M;[F7702M] MARKETING E MERCATI GLOBALI;E97C7FD8902E1EAB9C0BFAD9566A6EE91D9FED96;28,16666667;14;11/09/2017;25/01/2017;229;0,493534483;0,938888889;0,518518519;E97C7FD8902E1EAB9C0BFAD9566A6EE91D9FED96;0,600750319
F7702M;[F7702M] MARKETING E MERCATI GLOBALI;A9209AF1E80ED807BA56A6844CB1637530E7E526;28,42857143;10;21/06/2017;26/01/2017;146;0,314655172;0,947619048;0,37037037;A9209AF1E80ED807BA56A6844CB1637530E7E526;0,600725233
F0601Q;[F0601Q] BIOLOGIA;E8EA9314BEB40D946148821E638301ECE2E76CD1;29;14;12/10/2017;31/01/2017;254;0,547413793;0,966666667;0,518518519;E8EA9314BEB40D946148821E638301ECE2E76CD1;0,600670498
H4101D;[H4101D] MEDICINA E CHIRURGIA;56FC43AA1A78B1412BC795ADF291A79A436052B7;29,5;10;20/07/2017;10/01/2017;191;0,411637931;0,983333333;0,37037037;56FC43AA1A78B1412BC795ADF291A79A436052B7;0,600622605
F7701M;[F7701M] SCIENZE ECONOMICO-AZIENDALI;8A78CB24BC1F3B3D5BC25C54AD1EA4B3D03BD655;29,33333333;12;11/09/2017;23/01/2017;231;0,497844828;0,977777778;0,444444444;8A78CB24BC1F3B3D5BC25C54AD1EA4B3D03BD655;0,600478927
E3201Q;[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE;1998ABAD00415BEB67A05F6887C5C1CB4AD6D9A7;29,66666667;9;13/07/2017;25/01/2017;169;0,364224138;0,988888889;0,333333333;1998ABAD00415BEB67A05F6887C5C1CB4AD6D9A7;0,600407088
F4901N;[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE;7E1145A5BD7C7D3F9A4B1993FE23BBB750ADF0D2;29,125;8;19/07/2017;06/04/2017;104;0,224137931;0,970833333;0,296296296;7E1145A5BD7C7D3F9A4B1993FE23BBB750ADF0D2;0,600359195
H4101D;[H4101D] MEDICINA E CHIRURGIA;DAE34252D8393556B59415E6F6B127CF86D957A1;28,66666667;11;17/07/2017;13/01/2017;185;0,398706897;0,955555556;0,407407407;DAE34252D8393556B59415E6F6B127CF86D957A1;0,60026341
F7701M;[F7701M] SCIENZE ECONOMICO-AZIENDALI;BB341153D3D3097B050718602DE2F9C8E5953FF8;28,75;13;21/09/2017;02/02/2017;231;0,497844828;0,958333333;0,481481481;BB341153D3D3097B050718602DE2F9C8E5953FF8;0,600055875
H4101D;[H4101D] MEDICINA E CHIRURGIA;1F8BE8F151375D5AC037C2B78E59154FF8EB4ED0;29,25;10;20/07/2017;18/01/2017;183;0,394396552;0,975;0,37037037;1F8BE8F151375D5AC037C2B78E59154FF8EB4ED0;0,599648787
H4101D;[H4101D] MEDICINA E CHIRURGIA;F88C0B551077BD8460C2FF38675A638E73AB271A;29,16666667;14;28/09/2017;10/01/2017;261;0,5625;0,972222222;0,518518519;F88C0B551077BD8460C2FF38675A638E73AB271A;0,599537037
E1801M;[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;F190316252EC13F2A65408F267C7C9B3F6CD4B59;27,85714286;11;28/06/2017;23/01/2017;156;0,336206897;0,928571429;0,407407407;F190316252EC13F2A65408F267C7C9B3F6CD4B59;0,599502828
F7601M;[F7601M] ECONOMIA DEL TURISMO;916697C34CEF5B6E13DD9EA704041CA07DCE5643;27,2;12;10/07/2017;01/02/2017;159;0,342672414;0,906666667;0,444444444;916697C34CEF5B6E13DD9EA704041CA07DCE5643;0,59940613
F7701M;[F7701M] SCIENZE ECONOMICO-AZIENDALI;DE510F635701DCBC436E7EEEC68F081896197A1D;29,42857143;9;13/07/2017;02/02/2017;161;0,346982759;0,980952381;0,333333333;DE510F635701DCBC436E7EEEC68F081896197A1D;0,599312397
H4101D;[H4101D] MEDICINA E CHIRURGIA;CD3700BD0B8D55674BA92246112314B746E033BA;28,5;9;05/06/2017;07/02/2017;118;0,254310345;0,95;0,333333333;CD3700BD0B8D55674BA92246112314B746E033BA;0,599281609
H4101D;[H4101D] MEDICINA E CHIRURGIA;14B35FCC41A5A8CAE6D820E78744F25E1236F799;29,85714286;9;13/07/2017;13/01/2017;181;0,390086207;0,995238095;0,333333333;14B35FCC41A5A8CAE6D820E78744F25E1236F799;0,599271346
F7701M;[F7701M] SCIENZE ECONOMICO-AZIENDALI;FBA873559AECDC993E6F2159B7E4AF133E8F7B30;29,33333333;9;30/06/2017;24/01/2017;157;0,338362069;0,977777778;0,333333333;FBA873559AECDC993E6F2159B7E4AF133E8F7B30;0,599161877
G8501R;[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA;55EC51C5E696E9B6A37B4C71569B76C6F5C80511;25,66666667;13;31/05/2017;17/01/2017;134;0,288793103;0,855555556;0,481481481;55EC51C5E696E9B6A37B4C71569B76C6F5C80511;0,598994253
F0802Q;[F0802Q] BIOTECNOLOGIE INDUSTRIALI;71DB892302712EEC1DF739B5241E2F37DEB560FF;29,63636364;14;22/09/2017;20/12/2016;276;0,594827586;0,987878788;0,518518519;71DB892302712EEC1DF739B5241E2F37DEB560FF;0,598984094
